timestamp,demand,PV_norm,nuclear_norm,onshore_wind_norm,offshore_wind_norm
06/01/2017 19:00,46850.91667,0,0.883333333,0.196075602,0.529050877
06/01/2017 20:00,44554.41667,0,0.883333333,0.198782383,0.547605758
06/01/2017 21:00,40780.25,0,0.883333333,0.178865558,0.502611152
06/01/2017 22:00,36788.25,0,0.883333333,0.158626419,0.503121061
06/01/2017 23:00,33615,0,0.883333333,0.14762817,0.470348362
07/01/2017 00:00,33388.66667,0,0.883333333,0.135807462,0.429391006
07/01/2017 01:00,32904.41667,0,0.883333333,0.127089111,0.423346772
07/01/2017 02:00,32291.58333,0,0.883333333,0.112528424,0.374898643
07/01/2017 03:00,31458.5,0,0.883333333,0.09949377,0.313075635
07/01/2017 04:00,30414.66667,0,0.883333333,0.08909253,0.225305207
07/01/2017 05:00,30319.58333,0,0.883333333,0.083529976,0.180776787
07/01/2017 06:00,30897.91667,0,0.883333333,0.075450588,0.148966271
07/01/2017 07:00,32572.66667,0,0.883333333,0.071303256,0.116400829
07/01/2017 08:00,35770.41667,7.86E-05,0.883333333,0.065243964,0.081054739
07/01/2017 09:00,39020.16667,0.007296761,0.883333333,0.063040266,0.085771677
07/01/2017 10:00,40385.5,0.027050679,0.883333333,0.063531654,0.08706831
07/01/2017 11:00,41081,0.04303814,0.883333333,0.063279614,0.086425813
07/01/2017 12:00,41406.41667,0.053278474,0.883333333,0.06171168,0.086688149
07/01/2017 13:00,40777.25,0.050672675,0.883333333,0.066768633,0.080116121
07/01/2017 14:00,40082.83333,0.040079676,0.883333333,0.069304661,0.07674408
07/01/2017 15:00,40409.5,0.023524033,0.883333333,0.055975646,0.061675373
07/01/2017 16:00,42726.25,0.006598485,0.883333333,0.079811258,0.063779456
07/01/2017 17:00,45214.33333,0.000310345,0.883333333,0.092202807,0.057120266
07/01/2017 18:00,44613.25,0,0.883333333,0.111126523,0.055184544
07/01/2017 19:00,42874.83333,0,0.883333333,0.133340815,0.037792005
07/01/2017 20:00,40240.25,0,0.883333333,0.155107088,0.038689739
07/01/2017 21:00,37418.33333,0,0.883333333,0.155720879,0.041583101
07/01/2017 22:00,34625.41667,0,0.883333333,0.162747687,0.035473284
07/01/2017 23:00,31725.66667,0,0.883333333,0.158033291,0.021912441
08/01/2017 00:00,30659.33333,0,0.883333333,0.169235489,0.036238714
